StartTime	2015/09/24 00:31:07
FinishTime	2015/09/24 00:32:21
ElapsedTime	74.000000
/home/daisuke/git/ReinforcementLearning/log/EV3LineTracer_20150923232525_10Setting_20150923232526.log
0	1.000000
1	0.937500	0.062500
2380	1	0	0.000000
2381	1	0	0.000000
2382	1	0	0.000000
2383	1	0	0.000000
2384	1	0	0.000000
2385	1	1	0.000000
2386	1	0	0.000000
2387	1	0	0.000000
2388	1	0	0.000000
2389	1	0	0.000000
2390	1	0	0.000000
2391	1	0	0.000000
2392	1	0	0.000000
2393	1	0	0.000000
2394	1	0	0.000000
2395	1	0	0.000000
2396	1	0	0.000000
2397	1	0	0.000000
2398	1	0	0.000000
2399	1	0	0.000000
2400	1	0	0.000000
2401	1	0	0.000000
2402	1	1	0.000000
2403	1	0	0.000000
2404	1	0	0.000000
2405	1	0	0.000000
2406	1	0	0.000000
2407	1	0	0.000000
2408	1	0	0.000000
2409	1	0	0.000000
2410	1	0	0.000000
2411	1	0	0.000000
2412	1	0	0.000000
2413	1	0	0.000000
2414	1	0	0.000000
2415	1	0	0.000000
2416	1	0	0.000000
2417	1	0	0.000000
2418	1	0	0.000000
2419	1	0	0.000000
2420	1	0	0.000000
2421	1	0	0.000000
2422	1	0	0.000000
2423	1	0	0.000000
2424	1	0	0.000000
2425	1	0	0.000000
2426	1	0	0.000000
2427	1	0	0.000000
2428	1	0	0.000000
2429	1	0	0.000000
2430	1	0	0.000000
2431	1	0	0.000000
2432	1	0	0.000000
2433	1	0	0.000000
2434	1	0	0.000000
2435	1	0	0.000000
2436	1	0	0.000000
2437	1	0	0.000000
2438	1	0	0.000000
2439	1	0	0.000000
2440	1	0	0.000000
2441	1	0	0.000000
2442	1	0	0.000000
2443	1	0	0.000000
2444	1	1	0.000000
2445	1	0	0.000000
2446	1	0	0.000000
2447	1	1	0.000000
2448	1	0	0.000000
2449	1	0	0.000000
2450	1	0	0.000000
2451	1	1	0.000000
2452	1	0	0.000000
2453	1	0	0.000000
2454	1	0	0.000000
2455	1	0	0.000000
2456	1	0	0.000000
2457	1	0	0.000000
2458	1	0	0.000000
2459	1	1	0.000000
2460	1	0	0.000000
2461	1	0	0.000000
2462	1	1	0.000000
2463	1	0	0.000000
2464	1	0	0.000000
2465	1	0	0.000000
2466	1	0	0.000000
2467	1	0	0.000000
2468	1	0	0.000000
2469	1	0	0.000000
2470	1	0	0.000000
2471	1	0	0.000000
2472	1	0	0.000000
2473	1	0	0.000000
2474	1	1	0.000000
2475	1	0	0.000000
2476	1	0	0.000000
2477	1	0	0.000000
2478	1	0	0.000000
2479	1	0	0.000000
2480	1	0	0.000000
2481	1	0	0.000000
2482	1	0	0.000000
2483	1	0	0.000000
2484	1	0	0.000000
2485	1	0	0.000000
2486	1	0	0.000000
2487	1	0	0.000000
2488	1	0	0.000000
2489	1	0	0.000000
2490	1	0	0.000000
2491	1	0	0.000000
2492	1	0	0.000000
2493	1	0	0.000000
2494	1	0	0.000000
2495	1	0	0.000000
2496	1	0	0.000000
2497	1	0	0.000000
2498	1	0	0.000000
2499	1	0	0.000000
2500	1	0	0.000000
2501	1	1	0.000000
2502	1	0	0.000000
2503	1	0	0.000000
2504	1	0	0.000000
2505	1	0	0.000000
2506	1	0	0.000000
2507	1	0	0.000000
2508	1	0	0.000000
2509	2	2	0.000000
2510	2	2	0.000000
2511	2	2	0.000000
2512	2	2	0.000000
2513	2	2	0.000000
2514	2	2	0.000000
2515	2	2	0.000000
2516	2	2	0.000000
2517	2	2	0.000000
2518	2	0	0.000000
2519	2	2	0.000000
2520	2	1	0.000000
2521	2	2	0.000000
2522	2	2	0.000000
2523	1	0	0.000000
2524	1	0	0.000000
2525	1	0	0.000000
2526	1	0	0.000000
2527	1	0	0.000000
2528	1	0	0.000000
2529	1	0	0.000000
2530	1	0	0.000000
2531	2	2	0.000000
2532	2	2	0.000000
2533	2	2	0.000000
2534	3	1	0.000000
2535	3	1	0.000000
2536	3	0	0.000000
2537	3	1	0.000000
2538	3	1	0.000000
2539	4	0	0.000000
2540	4	0	0.000000
2541	4	0	0.000000
2542	4	0	0.000000
2543	4	0	0.000000
2544	4	0	0.000000
2545	4	0	0.000000
2546	4	0	0.000000
2547	4	0	0.000000
2548	4	0	0.000000
2549	4	0	0.000000
2550	4	0	0.000000
2551	4	0	0.000000
2552	4	0	0.000000
2553	4	0	0.000000
2554	4	0	0.000000
2555	4	0	0.000000
2556	4	0	0.000000
2557	4	0	0.000000
2558	4	0	0.000000
2559	4	0	0.000000
2560	4	0	0.000000
2561	4	0	0.000000
2562	5	0	0.000000
2563	5	0	0.000000
2564	5	0	0.000000
2565	5	0	0.000000
2566	5	0	0.000000
2567	5	0	0.000000
2568	5	0	0.000000
2569	5	0	0.000000
2570	5	0	0.000000
2571	5	0	0.000000
2572	5	0	0.000000
2573	5	1	0.000000
2574	5	0	0.000000
2575	5	0	0.000000
2576	5	0	0.000000
2577	5	1	0.000000
2578	5	0	0.000000
2579	5	0	0.000000
2580	5	0	0.000000
2581	4	0	0.000000
2582	4	0	0.000000
2583	4	0	0.000000
2584	4	0	0.000000
2585	4	0	0.000000
2586	4	0	0.000000
2587	4	0	0.000000
2588	4	0	0.000000
2589	4	0	0.000000
2590	4	0	0.000000
2591	4	0	0.000000
2592	4	0	0.000000
2593	4	1	0.000000
2594	4	0	0.000000
2595	4	0	0.000000
2596	4	0	0.000000
2597	4	0	0.000000
2598	4	0	0.000000
2599	4	0	0.000000
2600	4	0	0.000000
2601	4	0	0.000000
2602	4	0	0.000000
2603	4	0	0.000000
2604	4	0	0.000000
2605	4	0	0.000000
2606	4	0	0.000000
2607	4	0	0.000000
2608	4	0	0.000000
2609	4	0	0.000000
2610	4	0	0.000000
2611	4	0	0.000000
2612	4	1	0.000000
2613	4	0	0.000000
2614	4	0	0.000000
2615	4	0	0.000000
2616	4	0	0.000000
2617	4	0	0.000000
2618	3	1	0.000000
2619	3	1	0.000000
2620	4	1	0.000000
2621	4	0	0.000000
2622	3	1	0.000000
2623	4	1	0.000000
2624	4	0	0.000000
2625	4	0	0.000000
2626	4	0	0.000000
2627	4	0	0.000000
2628	3	1	0.000000
2629	3	1	0.000000
2630	3	1	0.000000
2631	3	1	0.000000
2632	3	1	0.000000
2633	3	1	0.000000
2634	3	1	0.000000
2635	3	1	0.000000
2636	3	1	0.000000
2637	3	1	0.000000
2638	3	1	0.000000
2639	3	1	0.000000
2640	3	1	0.000000
2641	3	1	0.000000
2642	3	1	0.000000
2643	3	1	0.000000
2644	3	1	0.000000
2645	3	1	0.000000
2646	4	0	0.000000
2647	4	0	0.000000
2648	4	0	0.000000
2649	4	0	0.000000
2650	4	0	0.000000
2651	4	0	0.000000
2652	4	0	0.000000
2653	4	0	0.000000
2654	4	0	0.000000
2655	4	0	0.000000
2656	3	1	0.000000
2657	3	1	0.000000
2658	3	1	0.000000
2659	3	2	0.000000
2660	3	1	0.000000
2661	3	1	0.000000
2662	3	1	0.000000
2663	3	1	0.000000
2664	3	0	0.000000
2665	3	1	0.000000
2666	3	1	0.000000
2667	3	0	0.000000
2668	3	1	0.000000
2669	3	1	0.000000
2670	3	1	0.000000
2671	4	0	0.000000
2672	4	0	0.000000
2673	4	0	0.000000
2674	4	0	0.000000
2675	4	0	0.000000
2676	4	0	0.000000
2677	4	0	0.000000
2678	4	0	0.000000
2679	4	0	0.000000
2680	4	0	0.000000
2681	4	0	0.000000
2682	4	0	0.000000
2683	4	0	0.000000
2684	4	0	0.000000
2685	4	0	0.000000
2686	3	1	0.000000
2687	3	1	0.000000
2688	3	1	0.000000
2689	3	1	0.000000
2690	3	1	0.000000
2691	3	1	0.000000
2692	3	1	0.000000
2693	3	1	0.000000
2694	3	1	0.000000
2695	4	0	0.000000
2696	4	0	0.000000
2697	4	0	0.000000
2698	4	0	0.000000
2699	4	0	0.000000
2700	4	0	0.000000
2701	4	0	0.000000
2702	4	0	0.000000
2703	4	0	0.000000
2704	4	0	0.000000
2705	4	0	0.000000
2706	3	1	0.000000
2707	3	1	0.000000
2708	3	1	0.000000
2709	3	1	0.000000
2710	3	1	0.000000
2711	3	1	0.000000
2712	3	1	0.000000
2713	4	0	0.000000
2714	4	0	0.000000
2715	4	0	0.000000
2716	4	0	0.000000
2717	4	0	0.000000
2718	5	0	0.000000
2719	5	0	0.000000
2720	5	0	0.000000
2721	5	0	0.000000
2722	5	0	0.000000
2723	5	0	0.000000
2724	5	0	0.000000
2725	5	0	0.000000
2726	5	0	0.000000
2727	5	0	0.000000
2728	5	0	0.000000
2729	5	0	0.000000
2730	5	0	0.000000
2731	5	1	0.000000
2732	5	0	0.000000
2733	5	0	0.000000
2734	5	0	0.000000
2735	5	0	0.000000
2736	5	0	0.000000
2737	5	0	0.000000
2738	5	0	0.000000
2739	5	0	0.000000
2740	5	1	0.000000
2741	5	0	0.000000
2742	5	0	0.000000
2743	5	1	0.000000
2744	5	0	0.000000
2745	5	0	0.000000
2746	5	0	0.000000
2747	5	0	0.000000
2748	5	0	0.000000
2749	5	0	0.000000
2750	5	1	0.000000
2751	5	0	0.000000
2752	5	0	0.000000
2753	5	0	0.000000
2754	5	0	0.000000
2755	5	0	0.000000
2756	5	1	0.000000
2757	5	0	0.000000
2758	5	0	0.000000
2759	5	0	0.000000
2760	5	0	0.000000
2761	5	0	0.000000
2762	5	0	0.000000
2763	5	0	0.000000
2764	5	0	0.000000
2765	5	0	0.000000
2766	5	0	0.000000
2767	5	0	0.000000
2768	5	0	0.000000
2769	5	0	0.000000
2770	5	0	0.000000
2771	5	0	0.000000
2772	5	0	0.000000
2773	5	1	0.000000
2774	5	0	0.000000
2775	5	0	0.000000
2776	5	0	0.000000
2777	5	0	0.000000
2778	5	0	0.000000
2779	5	1	0.000000
2780	5	0	0.000000
2781	5	0	0.000000
2782	5	0	0.000000
2783	5	0	0.000000
2784	5	1	0.000000
2785	5	0	0.000000
2786	5	0	0.000000
2787	5	0	0.000000
2788	5	0	0.000000
2789	5	0	0.000000
2790	5	0	0.000000
2791	5	0	0.000000
2792	5	1	0.000000
2793	5	0	0.000000
2794	5	0	0.000000
2795	5	0	0.000000
2796	5	0	0.000000
2797	5	0	0.000000
2798	5	0	0.000000
2799	5	0	0.000000
2800	5	0	0.000000
2801	5	0	0.000000
2802	5	0	0.000000
2803	5	0	0.000000
2804	5	0	0.000000
2805	5	0	0.000000
2806	5	1	0.000000
2807	5	0	0.000000
2808	5	0	0.000000
2809	5	0	0.000000
2810	5	0	0.000000
2811	5	0	0.000000
2812	5	0	0.000000
2813	5	1	0.000000
2814	5	0	0.000000
2815	5	0	0.000000
2816	5	0	0.000000
2817	5	0	0.000000
2818	5	0	0.000000
2819	5	0	0.000000
2820	5	0	0.000000
2821	5	0	0.000000
2822	5	0	0.000000
2823	5	0	0.000000
2824	5	0	0.000000
2825	5	1	0.000000
2826	5	0	0.000000
2827	5	0	0.000000
2828	5	0	0.000000
2829	5	0	0.000000
2830	5	0	0.000000
2831	5	0	0.000000
2832	5	0	0.000000
2833	5	0	0.000000
2834	5	0	0.000000
2835	5	0	0.000000
2836	5	1	0.000000
2837	5	0	0.000000
2838	5	0	0.000000
2839	5	0	0.000000
2840	5	0	0.000000
2841	5	0	0.000000
2842	5	0	0.000000
2843	5	0	0.000000
2844	5	0	0.000000
2845	5	0	0.000000
2846	5	0	0.000000
2847	4	0	0.000000
2848	4	0	0.000000
2849	4	0	0.000000
2850	5	0	0.000000
2851	5	0	0.000000
2852	5	0	0.000000
2853	5	0	0.000000
2854	5	0	0.000000
2855	5	0	0.000000
2856	4	0	0.000000
2857	5	0	0.000000
2858	5	0	0.000000
2859	5	0	0.000000
2860	5	0	0.000000
2861	5	0	0.000000
2862	5	1	0.000000
2863	5	0	0.000000
2864	5	0	0.000000
2865	5	0	0.000000
2866	5	0	0.000000
2867	5	0	0.000000
2868	5	0	0.000000
2869	5	0	0.000000
2870	5	0	0.000000
2871	4	0	0.000000
2872	5	0	0.000000
2873	5	0	0.000000
2874	5	0	0.000000
2875	5	0	0.000000
2876	5	0	0.000000
2877	5	0	0.000000
2878	5	0	0.000000
2879	5	0	0.000000
2880	5	1	0.000000
2881	5	0	0.000000
2882	5	0	0.000000
2883	5	0	0.000000
2884	4	0	0.000000
2885	5	0	0.000000
2886	5	0	0.000000
2887	4	0	0.000000
2888	4	0	0.000000
2889	4	0	0.000000
2890	4	1	0.000000
2891	4	0	0.000000
2892	4	0	0.000000
2893	4	0	0.000000
2894	4	0	0.000000
2895	5	0	0.000000
2896	5	0	0.000000
2897	5	0	0.000000
2898	4	0	0.000000
2899	5	0	0.000000
2900	5	0	0.000000
2901	5	0	0.000000
2902	5	0	0.000000
2903	5	0	0.000000
2904	5	0	0.000000
2905	5	0	0.000000
2906	5	0	0.000000
2907	5	0	0.000000
2908	5	0	0.000000
2909	5	0	0.000000
2910	5	0	0.000000
2911	5	0	0.000000
2912	5	0	0.000000
2913	5	0	0.000000
2914	5	1	0.000000
2915	5	0	0.000000
2916	5	0	0.000000
2917	5	0	0.000000
2918	5	0	0.000000
2919	5	0	0.000000
2920	5	0	0.000000
2921	5	0	0.000000
2922	5	0	0.000000
2923	5	0	0.000000
2924	5	0	0.000000
2925	5	0	0.000000
2926	5	0	0.000000
2927	5	0	0.000000
2928	5	1	0.000000
2929	5	0	0.000000
2930	5	0	0.000000
2931	5	0	0.000000
2932	5	0	0.000000
2933	5	0	0.000000
2934	5	0	0.000000
2935	5	0	0.000000
2936	5	0	0.000000
2937	5	0	0.000000
2938	5	0	0.000000
2939	5	0	0.000000
2940	4	0	0.000000
2941	5	0	0.000000
2942	4	0	0.000000
2943	4	0	0.000000
2944	4	0	0.000000
2945	4	1	0.000000
2946	4	0	0.000000
2947	5	0	0.000000
2948	5	0	0.000000
2949	5	0	0.000000
2950	5	0	0.000000
2951	5	0	0.000000
2952	4	0	0.000000
2953	4	0	0.000000
2954	4	0	0.000000
2955	4	0	0.000000
2956	4	0	0.000000
2957	4	0	0.000000
2958	4	0	0.000000
2959	4	0	0.000000
2960	4	0	0.000000
2961	4	0	0.000000
2962	4	0	0.000000
2963	4	0	0.000000
2964	4	0	0.000000
2965	4	0	0.000000
2966	4	0	0.000000
2967	4	0	0.000000
2968	4	0	0.000000
2969	4	0	0.000000
2970	4	0	0.000000
2971	4	0	0.000000
2972	4	0	0.000000
2973	4	0	0.000000
2974	4	1	0.000000
2975	4	0	0.000000
2976	4	0	0.000000
2977	4	0	0.000000
2978	4	0	0.000000
2979	4	0	0.000000
2980	4	0	0.000000
2981	4	0	0.000000
2982	4	0	0.000000
2983	4	0	0.000000
2984	4	0	0.000000
2985	4	0	0.000000
2986	4	0	0.000000
2987	4	0	0.000000
2988	4	0	0.000000
2989	4	0	0.000000
2990	4	0	0.000000
2991	4	0	0.000000
2992	4	1	0.000000
2993	4	0	0.000000
2994	4	0	0.000000
2995	4	1	0.000000
2996	4	0	0.000000
2997	4	0	0.000000
2998	4	0	0.000000
2999	4	0	0.000000
3000	4	0	0.000000
3001	4	0	0.000000
3002	4	0	0.000000
3003	4	0	0.000000
3004	4	0	0.000000
3005	4	0	0.000000
3006	4	0	0.000000
3007	4	0	0.000000
3008	4	0	0.000000
3009	4	0	0.000000
3010	4	1	0.000000
3011	4	0	0.000000
3012	4	0	0.000000
3013	4	0	0.000000
3014	4	1	0.000000
3015	4	0	0.000000
3016	4	0	0.000000
3017	4	0	0.000000
3018	4	0	0.000000
3019	4	0	0.000000
3020	4	0	0.000000
3021	4	0	0.000000
3022	4	0	0.000000
3023	4	0	0.000000
3024	4	0	0.000000
3025	4	0	0.000000
3026	4	0	0.000000
3027	4	0	0.000000
3028	4	0	0.000000
3029	4	0	0.000000
3030	4	0	0.000000
3031	4	0	0.000000
3032	4	0	0.000000
3033	4	0	0.000000
3034	4	0	0.000000
3035	4	0	0.000000
3036	5	0	0.000000
3037	4	0	0.000000
3038	4	0	0.000000
3039	4	0	0.000000
3040	4	0	0.000000
3041	4	0	0.000000
3042	4	0	0.000000
3043	4	0	0.000000
3044	4	0	0.000000
3045	4	0	0.000000
3046	4	1	0.000000
3047	4	0	0.000000
3048	4	0	0.000000
3049	4	0	0.000000
3050	4	0	0.000000
3051	4	0	0.000000
3052	4	0	0.000000
3053	5	0	0.000000
3054	5	0	0.000000
3055	5	0	0.000000
3056	5	0	0.000000
3057	4	0	0.000000
3058	4	0	0.000000
3059	5	0	0.000000
3060	4	0	0.000000
3061	4	0	0.000000
3062	4	0	0.000000
3063	4	0	0.000000
3064	4	0	0.000000
3065	4	0	0.000000
3066	4	0	0.000000
3067	4	0	0.000000
3068	4	0	0.000000
3069	4	0	0.000000
3070	4	0	0.000000
3071	4	0	0.000000
3072	4	0	0.000000
3073	4	0	0.000000
3074	4	0	0.000000
3075	4	0	0.000000
3076	4	0	0.000000
3077	5	0	0.000000
3078	5	0	0.000000
3079	4	0	0.000000
3080	4	0	0.000000
3081	4	0	0.000000
3082	4	0	0.000000
3083	4	0	0.000000
3084	4	0	0.000000
3085	4	0	0.000000
3086	4	0	0.000000
3087	4	0	0.000000
3088	4	0	0.000000
3089	4	0	0.000000
3090	4	0	0.000000
3091	5	0	0.000000
3092	4	0	0.000000
3093	4	0	0.000000
3094	4	0	0.000000
3095	4	0	0.000000
3096	4	0	0.000000
3097	4	0	0.000000
3098	4	0	0.000000
3099	4	0	0.000000
3100	4	1	0.000000
3101	4	0	0.000000
3102	4	0	0.000000
3103	4	0	0.000000
3104	4	0	0.000000
3105	4	1	0.000000
3106	4	0	0.000000
3107	4	0	0.000000
3108	4	0	0.000000
3109	4	0	0.000000
3110	4	0	0.000000
3111	5	0	0.000000
3112	4	0	0.000000
3113	5	0	0.000000
3114	5	1	0.000000
3115	5	0	0.000000
3116	4	0	0.000000
3117	4	0	0.000000
3118	4	1	0.000000
3119	4	0	0.000000
3120	4	0	0.000000
3121	4	0	0.000000
3122	4	0	0.000000
3123	4	0	0.000000
3124	4	0	0.000000
3125	5	0	0.000000
3126	5	1	0.000000
3127	5	1	0.000000
3128	5	0	0.000000
3129	5	0	0.000000
3130	5	0	0.000000
3131	5	0	0.000000
3132	5	0	0.000000
3133	4	0	0.000000
3134	4	0	0.000000
3135	4	0	0.000000
3136	4	0	0.000000
3137	4	0	0.000000
3138	4	0	0.000000
3139	4	0	0.000000
3140	4	0	0.000000
3141	4	0	0.000000
3142	5	0	0.000000
3143	4	0	0.000000
3144	5	0	0.000000
3145	5	0	0.000000
3146	5	0	0.000000
3147	5	0	0.000000
3148	5	0	0.000000
3149	5	0	0.000000
3150	5	0	0.000000
3151	5	0	0.000000
3152	4	0	0.000000
3153	4	0	0.000000
3154	4	0	0.000000
3155	4	0	0.000000
3156	4	0	0.000000
3157	4	0	0.000000
3158	4	0	0.000000
3159	4	0	0.000000
3160	4	0	0.000000
3161	4	0	0.000000
3162	4	0	0.000000
3163	4	0	0.000000
3164	4	0	0.000000
3165	4	0	0.000000
3166	4	0	0.000000
3167	4	0	0.000000
3168	4	0	0.000000
3169	3	1	0.000000
3170	3	1	0.000000
3171	3	1	0.000000
3172	3	1	0.000000
3173	3	1	0.000000
3174	3	1	0.000000
3175	3	1	0.000000
3176	3	1	0.000000
3177	2	2	0.000000
3178	2	2	0.000000
3179	2	2	0.000000
3180	2	2	0.000000
3181	2	2	0.000000
3182	2	2	0.000000
3183	2	2	0.000000
3184	2	2	0.000000
3185	2	2	0.000000
3186	1	0	0.000000
3187	1	1	0.000000
3188	1	0	0.000000
3189	1	0	0.000000
3190	2	1	0.000000
3191	1	0	0.000000
3192	1	0	0.000000
3193	1	0	0.000000
3194	1	0	0.000000
3195	1	0	0.000000
3196	2	2	0.000000
3197	2	2	0.000000
3198	2	2	0.000000
3199	2	2	0.000000
3200	2	2	0.000000
3201	2	2	0.000000
3202	2	2	0.000000
3203	2	2	0.000000
3204	2	2	0.000000
3205	1	1	0.000000
3206	1	0	0.000000
3207	1	0	0.000000
3208	1	0	0.000000
3209	1	0	0.000000
3210	1	0	0.000000
3211	1	0	0.000000
3212	1	0	0.000000
3213	1	0	0.000000
3214	1	1	0.000000
3215	1	0	0.000000
3216	1	0	0.000000
3217	1	0	0.000000
3218	1	0	0.000000
3219	1	0	0.000000
3220	1	0	0.000000
3221	1	0	0.000000
3222	1	0	0.000000
3223	1	0	0.000000
3224	1	0	0.000000
3225	1	0	0.000000
3226	1	0	0.000000
3227	1	0	0.000000
3228	1	0	0.000000
3229	1	0	0.000000
3230	1	0	0.000000
3231	1	0	0.000000
3232	1	0	0.000000
3233	1	0	0.000000
3234	1	0	0.000000
3235	2	2	0.000000
3236	2	2	0.000000
3237	2	2	0.000000
3238	2	2	0.000000
3239	2	2	0.000000
3240	2	2	0.000000
3241	2	2	0.000000
3242	2	2	0.000000
3243	2	2	0.000000
3244	2	2	0.000000
3245	2	2	0.000000
3246	2	0	0.000000
3247	2	2	0.000000
3248	2	2	0.000000
3249	2	2	0.000000
3250	1	0	0.000000
3251	1	1	0.000000
3252	1	0	0.000000
3253	1	0	0.000000
3254	1	0	0.000000
3255	1	1	0.000000
3256	1	0	0.000000
3257	1	0	0.000000
3258	1	0	0.000000
3259	1	0	0.000000
3260	1	1	0.000000
3261	1	0	0.000000
3262	1	0	0.000000
3263	1	0	0.000000
3264	1	0	0.000000
3265	1	0	0.000000
3266	1	0	0.000000
3267	1	0	0.000000
3268	2	2	0.000000
3269	1	1	0.000000
3270	1	0	0.000000
3271	1	0	0.000000
3272	1	0	0.000000
3273	1	0	0.000000
3274	1	0	0.000000
3275	1	0	0.000000
3276	1	0	0.000000
3277	1	0	0.000000
3278	1	0	0.000000
3279	2	2	0.000000
3280	2	2	0.000000
3281	2	2	0.000000
3282	2	2	0.000000
3283	2	2	0.000000
3284	2	2	0.000000
3285	2	2	0.000000
3286	2	2	0.000000
3287	2	2	0.000000
3288	2	2	0.000000
3289	1	0	0.000000
3290	1	0	0.000000
3291	1	0	0.000000
3292	1	0	0.000000
3293	1	0	0.000000
3294	1	0	0.000000
3295	1	0	0.000000
3296	1	0	0.000000
3297	1	0	0.000000
3298	1	1	0.000000
3299	1	0	0.000000
3300	1	0	0.000000
3301	1	0	0.000000
3302	2	2	0.000000
3303	2	2	0.000000
3304	2	2	0.000000
3305	2	2	0.000000
3306	2	2	0.000000
3307	2	2	0.000000
3308	2	2	0.000000
3309	2	2	0.000000
3310	2	2	0.000000
3311	2	2	0.000000
3312	2	2	0.000000
3313	2	2	0.000000
3314	2	2	0.000000
3315	1	0	0.000000
3316	1	0	0.000000
3317	1	0	0.000000
3318	1	0	0.000000
3319	1	0	0.000000
3320	1	0	0.000000
3321	1	0	0.000000
3322	1	0	0.000000
3323	1	0	0.000000
3324	1	0	0.000000
3325	1	0	0.000000
3326	1	0	0.000000
3327	1	0	0.000000
3328	1	0	0.000000
3329	1	0	0.000000
3330	2	2	0.000000
3331	2	2	0.000000
3332	2	2	0.000000
3333	2	2	0.000000
3334	2	2	0.000000
3335	2	2	0.000000
3336	2	2	0.000000
3337	2	2	0.000000
3338	1	0	0.000000
3339	1	0	0.000000
3340	1	0	0.000000
3341	1	0	0.000000
3342	1	0	0.000000
3343	1	0	0.000000
3344	1	0	0.000000
3345	1	0	0.000000
3346	1	0	0.000000
3347	1	0	0.000000
3348	1	0	0.000000
3349	2	2	0.000000
3350	2	1	0.000000
3351	2	0	0.000000
3352	2	2	0.000000
3353	2	2	0.000000
3354	2	2	0.000000
3355	2	2	0.000000
3356	2	2	0.000000
3357	2	2	0.000000
3358	2	2	0.000000
3359	2	2	0.000000
3360	2	2	0.000000
3361	2	2	0.000000
3362	2	2	0.000000
3363	2	2	0.000000
3364	2	2	0.000000
3365	1	0	0.000000
3366	1	0	0.000000
3367	1	0	0.000000
3368	1	0	0.000000
3369	1	0	0.000000
3370	1	0	0.000000
3371	1	0	0.000000
3372	1	0	0.000000
3373	1	0	0.000000
3374	1	0	0.000000
3375	1	0	0.000000
3376	1	0	0.000000
3377	1	0	0.000000
3378	1	0	0.000000
3379	1	1	0.000000
3380	2	2	0.000000
3381	2	2	0.000000
3382	3	1	0.000000
3383	3	1	0.000000
3384	3	1	0.000000
3385	2	2	0.000000
3386	2	2	0.000000
3387	2	2	0.000000
3388	2	2	0.000000
3389	2	2	0.000000
3390	2	2	0.000000
3391	1	0	0.000000
3392	1	0	0.000000
3393	1	0	0.000000
3394	1	0	0.000000
3395	1	1	0.000000
3396	1	0	0.000000
3397	1	0	0.000000
3398	1	0	0.000000
3399	1	0	0.000000
3400	1	0	0.000000
3401	1	0	0.000000
3402	1	0	0.000000
3403	1	0	0.000000
3404	1	0	0.000000
3405	1	0	0.000000
3406	1	0	0.000000
3407	1	0	0.000000
3408	1	0	0.000000
3409	1	0	0.000000
3410	1	0	0.000000
3411	1	0	0.000000
3412	1	0	0.000000
3413	1	0	0.000000
3414	1	0	0.000000
3415	1	0	0.000000
3416	1	0	0.000000
3417	1	0	0.000000
3418	1	0	0.000000
3419	1	0	0.000000
3420	1	0	0.000000
3421	1	0	0.000000
3422	2	2	0.000000
3423	2	2	0.000000
3424	2	2	0.000000
3425	2	1	0.000000
3426	2	2	0.000000
3427	3	1	0.000000
3428	3	1	0.000000
3429	4	0	0.000000
3430	4	0	0.000000
3431	4	0	0.000000
3432	4	0	0.000000
3433	4	0	0.000000
3434	4	0	0.000000
3435	4	1	0.000000
3436	5	0	0.000000
3437	5	0	0.000000
3438	5	0	0.000000
3439	5	0	0.000000
3440	5	0	0.000000
3441	5	0	0.000000
3442	5	0	0.000000
3443	5	0	0.000000
3444	5	0	0.000000
3445	5	0	0.000000
3446	5	0	0.000000
3447	5	0	0.000000
3448	5	0	0.000000
3449	5	0	0.000000
3450	5	1	0.000000
3451	5	0	0.000000
3452	5	0	0.000000
3453	5	0	0.000000
3454	5	0	0.000000
3455	5	0	0.000000
3456	5	0	0.000000
3457	5	0	0.000000
3458	5	1	0.000000
3459	5	1	0.000000
3460	5	0	0.000000
3461	5	0	0.000000
3462	5	0	0.000000
3463	5	0	0.000000
3464	5	1	0.000000
3465	5	0	0.000000
3466	5	0	0.000000
3467	5	0	0.000000
3468	5	0	0.000000
3469	5	0	0.000000
3470	5	0	0.000000
3471	5	0	0.000000
3472	5	0	0.000000
3473	5	0	0.000000
3474	5	0	0.000000
3475	5	0	0.000000
3476	5	0	0.000000
3477	5	0	0.000000
3478	5	0	0.000000
3479	5	0	0.000000
3480	5	0	0.000000
3481	5	0	0.000000
3482	5	0	0.000000
3483	5	0	0.000000
3484	5	0	0.000000
3485	5	0	0.000000
3486	5	0	0.000000
3487	5	0	0.000000
3488	5	0	0.000000
3489	5	0	0.000000
3490	5	0	0.000000
3491	5	0	0.000000
3492	5	0	0.000000
3493	5	1	0.000000
3494	5	0	0.000000
3495	5	0	0.000000
3496	5	0	0.000000
3497	5	0	0.000000
3498	5	0	0.000000
3499	5	0	0.000000
3500	5	0	0.000000
3501	5	0	0.000000
3502	5	0	0.000000
3503	5	0	0.000000
3504	5	0	0.000000
3505	5	0	0.000000
3506	5	0	0.000000
3507	5	0	0.000000
3508	5	0	0.000000
3509	5	0	0.000000
3510	5	0	0.000000
3511	5	0	0.000000
3512	5	0	0.000000
3513	5	0	0.000000
3514	5	1	0.000000
3515	5	0	0.000000
3516	5	0	0.000000
3517	5	0	0.000000
3518	5	0	0.000000
3519	5	0	0.000000
3520	5	0	0.000000
3521	5	0	0.000000
3522	5	0	0.000000
3523	5	0	0.000000
3524	5	0	0.000000
3525	5	0	0.000000
3526	5	0	0.000000
3527	5	0	0.000000
3528	5	0	0.000000
3529	5	0	0.000000
3530	5	0	0.000000
3531	5	0	0.000000
3532	5	0	0.000000
3533	5	0	0.000000
3534	5	0	0.000000
3535	5	0	0.000000
